,pick_order,hero_code,attack_damage,receive_damage,recovery,mvp_point,artifact,equip,respawn,mvp,kill_count,position,grade,awaken_grade,attribute_cd,level,job_cd,is_win,first_pick,ban
21288,4.0,c1148,12609.0,42379.85,0.0,149402.0,efa23,"['set_speed', 'set_res']",0.0,0.0,0.0,2.0,6.0,6.0,ice,60.0,assassin,2,0.0,0.0
21289,5.0,c2038,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,assassin,2,0.0,1.0
21290,1.0,c1159,1011.0,90135.92,0.0,91146.0,efw35,"['set_speed', 'set_max_hp']",0.0,0.0,0.0,1.0,6.0,6.0,wind,60.0,warrior,2,1.0,0.0
21291,2.0,c6037,1343.0,7062.15,6622.0,127650.0,efh12,"['set_speed', 'set_immune']",0.0,1.0,0.0,2.0,6.0,6.0,light,60.0,manauser,2,0.0,0.0
21292,3.0,c2090,0.0,75572.26,0.0,75572.0,efh04,"['set_speed', 'set_res']",0.0,0.0,0.0,3.0,6.0,6.0,dark,60.0,manauser,2,0.0,0.0
21293,4.0,c1089,14441.0,32838.0,5603.0,66960.0,efk14,"['set_speed', 'set_penetrate']",0.0,0.0,0.0,4.0,6.0,6.0,fire,60.0,knight,2,0.0,0.0
21294,5.0,c1147,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,ice,60.0,mage,2,0.0,1.0
21295,1.0,c2101,18791.0,44983.77,0.0,108908.0,ef501,"['set_speed', 'set_penetrate']",0.0,1.0,0.0,2.0,6.0,6.0,dark,60.0,warrior,1,0.0,0.0
21296,2.0,c2089,0.0,7594.68,0.0,71534.0,efw17,"['set_acc', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,warrior,1,0.0,0.0
21297,3.0,c1103,32260.0,0.0,1728.0,85390.0,efa14,"['set_cri_dmg', 'set_penetrate']",0.0,0.0,1.0,3.0,6.0,6.0,wind,60.0,assassin,1,0.0,0.0
21298,4.0,c1134,12418.0,7595.88,0.0,48849.0,efw32,"['set_penetrate', 'set_cri_dmg']",0.0,0.0,1.0,4.0,6.0,6.0,fire,60.0,warrior,1,0.0,0.0
21299,5.0,c2132,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,manauser,1,0.0,1.0
21300,1.0,c1159,2066.0,92160.43,0.0,107520.0,efw35,['set_speed'],0.0,0.0,0.0,1.0,6.0,6.0,wind,60.0,warrior,2,0.0,0.0
21301,2.0,c4144,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,assassin,2,0.0,1.0
21302,3.0,c2027,0.0,22008.84,0.0,22008.0,efa08,"['set_speed', 'set_penetrate']",0.0,0.0,0.0,2.0,6.0,6.0,dark,60.0,assassin,2,0.0,0.0
21303,4.0,c2024,4747.0,23519.19,132.0,88220.0,efr11,['set_speed'],0.0,0.0,0.0,3.0,6.0,6.0,dark,60.0,ranger,2,0.0,0.0
21304,5.0,c1074,17378.0,54378.8,5174.0,123459.0,efa03,"['set_vampire', 'set_penetrate']",0.0,1.0,0.0,4.0,6.0,6.0,wind,60.0,assassin,2,0.0,0.0
21305,1.0,c2016,37495.0,41751.95,0.0,129326.0,efk02,"['set_cri_dmg', 'set_def']",0.0,0.0,1.0,4.0,6.0,6.0,dark,60.0,knight,1,1.0,0.0
21306,2.0,c2008,0.0,12755.6,7082.0,87186.0,efk03,"['set_immune', 'set_shield']",0.0,0.0,0.0,2.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
21307,3.0,c5082,1126.0,22736.49,7396.0,122783.0,efh19,"['set_speed', 'set_res']",0.0,0.0,1.0,3.0,6.0,6.0,wind,60.0,manauser,1,0.0,0.0
21308,4.0,c1118,31760.0,10583.2,0.0,180493.0,efa17,"['set_cri', 'set_speed']",0.0,1.0,1.0,1.0,6.0,6.0,ice,60.0,assassin,1,0.0,0.0
21309,5.0,c1134,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,fire,60.0,warrior,1,0.0,1.0
21310,1.0,c2089,1753.0,2063.4,10680.0,113730.0,ef507,"['set_speed', 'set_immune']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,warrior,1,0.0,0.0
21311,2.0,c2008,2148.0,34187.14,3012.0,102857.0,efk03,"['set_immune', 'set_shield']",0.0,0.0,0.0,2.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
21312,3.0,c2109,17990.0,82076.81,11998.0,127943.0,efk02,"['set_counter', 'set_immune']",0.0,1.0,0.0,3.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
21313,4.0,c1148,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,ice,60.0,assassin,1,0.0,1.0
21314,5.0,c1128,28964.0,3593.11,0.0,96066.0,efw27,"['set_speed', 'set_immune']",0.0,0.0,1.0,4.0,6.0,6.0,fire,60.0,warrior,1,0.0,0.0
21315,1.0,c2016,0.0,136127.9,0.0,136127.0,efk02,"['set_cri_dmg', 'set_def']",0.0,0.0,0.0,3.0,6.0,6.0,dark,60.0,knight,2,1.0,0.0
21316,2.0,c4004,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,knight,2,0.0,1.0
21317,3.0,c5082,1714.0,6107.04,672.0,138348.0,efh19,"['set_speed', 'set_res']",0.0,0.0,0.0,1.0,6.0,6.0,wind,60.0,manauser,2,0.0,0.0
21318,4.0,c2085,13439.0,61909.97,0.0,127291.0,efw30,"['set_speed', 'set_acc']",0.0,0.0,0.0,2.0,6.0,6.0,dark,60.0,warrior,2,0.0,0.0
21319,5.0,c1137,19871.0,74380.11,10417.0,150118.0,efk19,"['set_counter', 'set_immune']",0.0,1.0,0.0,4.0,6.0,6.0,ice,60.0,knight,2,0.0,0.0
21320,1.0,c1159,0.0,92449.64,0.0,92449.0,efw35,"['set_speed', 'set_max_hp']",0.0,1.0,0.0,1.0,6.0,6.0,wind,60.0,warrior,2,1.0,0.0
21321,2.0,c1148,0.0,25947.71,0.0,79800.0,efa22,"['set_counter', 'set_torrent']",0.0,0.0,0.0,2.0,6.0,6.0,ice,60.0,assassin,2,0.0,0.0
21322,3.0,c5082,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,wind,60.0,manauser,2,0.0,1.0
21323,4.0,c2071,0.0,75648.72,0.0,75648.0,efw01,"['set_counter', 'set_penetrate']",0.0,0.0,0.0,3.0,6.0,6.0,dark,60.0,warrior,2,0.0,0.0
21324,5.0,c2016,0.0,75217.98,0.0,75217.0,efk02,"['set_cri', 'set_vampire']",0.0,0.0,0.0,4.0,6.0,6.0,dark,60.0,knight,2,0.0,0.0
21325,1.0,c2089,1975.0,0.0,3368.0,87166.0,efw17,"['set_acc', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,warrior,1,0.0,0.0
21326,2.0,c2109,34176.0,0.0,0.0,70996.0,efk02,"['set_immune', 'set_counter']",0.0,0.0,1.0,4.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
21327,3.0,c4004,2851.0,0.0,20852.0,85070.0,efk09,"['set_speed', 'set_max_hp']",0.0,0.0,0.0,3.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
21328,4.0,c5089,39056.0,0.0,0.0,137243.0,efa22,"['set_speed', 'set_torrent']",0.0,1.0,2.0,2.0,6.0,6.0,wind,60.0,assassin,1,0.0,0.0
21329,5.0,c4144,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,assassin,1,0.0,1.0
21330,1.0,c1159,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,wind,60.0,warrior,2,1.0,1.0
21331,2.0,c2079,0.0,81564.08,0.0,122206.0,efw31,"['set_cri', 'set_cri_dmg']",0.0,0.0,0.0,2.0,6.0,6.0,light,60.0,warrior,2,0.0,0.0
21332,3.0,c2070,0.0,110566.64,0.0,124114.0,efk03,"['set_immune', 'set_speed']",0.0,1.0,0.0,1.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
21333,4.0,c2132,0.0,68906.82,1896.0,70802.0,efh11,"['set_speed', 'set_acc']",0.0,0.0,0.0,3.0,6.0,6.0,light,60.0,manauser,2,0.0,0.0
21334,5.0,c2071,0.0,75756.14,0.0,89303.0,efw01,"['set_counter', 'set_penetrate']",0.0,0.0,0.0,4.0,6.0,6.0,dark,60.0,warrior,2,0.0,0.0
21335,1.0,c2089,0.0,0.0,7273.0,82931.0,efw17,"['set_acc', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,warrior,1,0.0,0.0
21336,2.0,c2109,50479.0,0.0,0.0,118931.0,efk02,"['set_immune', 'set_counter']",0.0,1.0,3.0,2.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
21337,3.0,c4004,1580.0,0.0,3028.0,47841.0,efk09,"['set_speed', 'set_max_hp']",0.0,0.0,0.0,3.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
21338,4.0,c5089,27708.0,0.0,0.0,92557.0,efa22,"['set_speed', 'set_torrent']",0.0,0.0,1.0,4.0,6.0,6.0,wind,60.0,assassin,1,0.0,0.0
21339,5.0,c1148,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,ice,60.0,assassin,1,0.0,1.0
21340,1.0,c2089,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,warrior,1,0.0,1.0
21341,2.0,c2109,22870.0,25335.28,5478.0,71369.0,efk02,"['set_counter', 'set_cri']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
21342,3.0,c2042,4021.0,26086.75,0.0,65479.0,efk04,"['set_speed', 'set_immune']",0.0,0.0,0.0,2.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
21343,4.0,c1128,26824.0,13219.7,3157.0,145386.0,efw27,"['set_speed', 'set_torrent']",0.0,1.0,2.0,3.0,6.0,6.0,fire,60.0,warrior,1,0.0,0.0
21344,5.0,c2079,34857.0,34662.36,0.0,132402.0,ef504,"['set_cri_dmg', 'set_max_hp']",0.0,0.0,1.0,4.0,6.0,6.0,light,60.0,warrior,1,0.0,0.0
21345,1.0,c1159,2003.0,114742.86,0.0,261118.0,efw35,"['set_speed', 'set_max_hp']",0.0,0.0,0.0,1.0,6.0,6.0,wind,60.0,warrior,2,1.0,0.0
21346,2.0,c4004,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,knight,2,0.0,1.0
21347,3.0,c5082,1761.0,61216.83,5911.0,343196.0,efh19,"['set_speed', 'set_res']",0.0,1.0,0.0,2.0,6.0,6.0,wind,60.0,manauser,2,0.0,0.0
21348,4.0,c2016,20495.0,117592.33,0.0,152524.0,efk02,"['set_cri_dmg', 'set_def']",0.0,0.0,0.0,3.0,6.0,6.0,dark,60.0,knight,2,0.0,0.0
21349,5.0,c1022,1033.0,156486.31,0.0,186393.0,efh11,"['set_speed', 'set_max_hp']",0.0,0.0,0.0,4.0,6.0,6.0,light,60.0,manauser,2,0.0,0.0
21350,1.0,c1159,1910.0,98011.74,0.0,124811.0,efw35,"['set_speed', 'set_max_hp']",0.0,0.0,0.0,4.0,6.0,6.0,wind,60.0,warrior,1,1.0,0.0
21351,2.0,c2016,10970.0,46560.73,4543.0,74518.0,efk02,"['set_vampire', 'set_immune']",0.0,0.0,0.0,2.0,6.0,6.0,dark,60.0,knight,1,0.0,0.0
21352,3.0,c4004,2705.0,105044.74,33820.0,303354.0,efk01,"['set_counter', 'set_max_hp']",0.0,1.0,0.0,1.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
21353,4.0,c1154,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,ice,60.0,ranger,1,0.0,1.0
21354,5.0,c2071,45516.0,58038.15,7712.0,281347.0,efw01,"['set_counter', 'set_immune']",0.0,0.0,1.0,3.0,6.0,6.0,dark,60.0,warrior,1,0.0,0.0
21355,1.0,c2008,0.0,85619.17,16176.0,210174.0,efk03,"['set_immune', 'set_shield']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
21356,2.0,c2109,62228.0,55711.25,628.0,157978.0,efk02,"['set_immune', 'set_counter']",0.0,0.0,0.0,2.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
21357,3.0,c5089,28187.0,20859.89,0.0,216541.0,efa22,"['set_speed', 'set_torrent']",0.0,1.0,0.0,4.0,6.0,6.0,wind,60.0,assassin,2,0.0,0.0
21358,4.0,c1116,0.0,40111.11,18898.0,157535.0,efh14,"['set_res', 'set_speed']",0.0,0.0,0.0,3.0,6.0,6.0,ice,60.0,manauser,2,0.0,0.0
21359,5.0,c4144,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,assassin,2,0.0,1.0
21360,1.0,c4004,0.0,50501.33,0.0,70422.0,efk04,"['set_speed', 'set_def']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
21361,2.0,c5082,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,wind,60.0,manauser,2,0.0,1.0
21362,3.0,c2016,0.0,65354.2,2901.0,81536.0,efk02,"['set_vampire', 'set_immune']",0.0,1.0,0.0,2.0,6.0,6.0,dark,60.0,knight,2,0.0,0.0
21363,4.0,c1148,1327.0,10232.04,0.0,71322.0,efa22,"['set_speed', 'set_res']",0.0,0.0,0.0,3.0,6.0,6.0,ice,60.0,assassin,2,0.0,0.0
21364,5.0,c2050,5775.0,29919.79,0.0,55616.0,efm03,"['set_cri_dmg', 'set_cri']",0.0,0.0,0.0,4.0,6.0,6.0,dark,60.0,mage,2,0.0,0.0
21365,1.0,c2089,0.0,0.0,3678.0,60824.0,efw17,"['set_acc', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,warrior,1,1.0,0.0
21366,2.0,c2109,7696.0,15879.62,0.0,35004.0,efk02,"['set_immune', 'set_counter']",0.0,0.0,0.0,2.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
21367,3.0,c2008,0.0,0.0,5505.0,19792.0,efk03,"['set_immune', 'set_shield']",0.0,0.0,0.0,3.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
21368,4.0,c4144,38674.0,0.0,0.0,64390.0,efa20,"['set_cri_dmg', 'set_penetrate']",0.0,1.0,1.0,4.0,6.0,6.0,light,60.0,assassin,1,0.0,0.0
21369,5.0,c5089,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,wind,60.0,assassin,1,0.0,1.0
21370,1.0,c2101,0.0,0.0,0.0,70766.0,ef501,"['set_speed', 'set_max_hp']",0.0,0.0,0.0,2.0,6.0,6.0,dark,60.0,warrior,2,1.0,0.0
21371,2.0,c2022,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,wind,60.0,manauser,2,0.0,1.0
21372,3.0,c2070,10490.0,43614.96,0.0,79838.0,efk03,"['set_res', 'set_vampire']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
21373,4.0,c2071,0.0,74560.64,0.0,80993.0,efw01,"['set_immune', 'set_cri_dmg']",0.0,1.0,0.0,3.0,6.0,6.0,dark,60.0,warrior,2,0.0,0.0
21374,5.0,c2132,0.0,0.0,0.0,12866.0,efh03,"['set_speed', 'set_max_hp']",0.0,0.0,0.0,4.0,6.0,6.0,light,60.0,manauser,2,0.0,0.0
21375,1.0,c2089,0.0,3227.24,16287.0,130615.0,efw17,"['set_acc', 'set_speed']",0.0,1.0,0.0,1.0,6.0,6.0,light,60.0,warrior,1,0.0,0.0
21376,2.0,c2109,5689.0,11748.37,0.0,38599.0,efk02,"['set_immune', 'set_counter']",0.0,0.0,0.0,2.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
21377,3.0,c4004,0.0,33599.79,11819.0,98323.0,efk09,"['set_speed', 'set_max_hp']",0.0,0.0,0.0,3.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
21378,4.0,c5089,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,wind,60.0,assassin,1,0.0,1.0
21379,5.0,c4144,23439.0,0.0,0.0,39310.0,efa20,"['set_cri_dmg', 'set_penetrate']",0.0,0.0,0.0,4.0,6.0,6.0,light,60.0,assassin,1,0.0,0.0
21380,1.0,c1110,0.0,0.0,0.0,0.0,efr13,['set_speed'],0.0,1.0,0.0,1.0,6.0,6.0,ice,60.0,ranger,2,0.0,0.0
21381,2.0,c1133,0.0,0.0,0.0,0.0,efm14,"['set_speed', 'set_acc']",0.0,0.0,0.0,2.0,6.0,6.0,dark,60.0,mage,2,0.0,0.0
21382,3.0,c2031,0.0,0.0,0.0,0.0,efm03,['set_speed'],0.0,0.0,0.0,3.0,6.0,6.0,dark,60.0,mage,2,0.0,0.0
21383,4.0,c2011,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,dark,60.0,assassin,2,0.0,1.0
21384,5.0,c1118,0.0,0.0,0.0,0.0,efa01,"['set_speed', 'set_cri']",0.0,0.0,0.0,4.0,6.0,6.0,ice,60.0,assassin,2,0.0,0.0
21385,1.0,c1159,0.0,0.0,0.0,0.0,efw35,"['set_speed', 'set_max_hp']",0.0,1.0,0.0,2.0,6.0,6.0,wind,60.0,warrior,1,1.0,0.0
21386,2.0,c1117,0.0,0.0,0.0,0.0,efk03,"['set_shield', 'set_immune']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
21387,3.0,c6037,0.0,0.0,0.0,0.0,efh12,"['set_immune', 'set_speed']",0.0,0.0,0.0,3.0,6.0,6.0,light,60.0,manauser,1,0.0,0.0
21388,4.0,c1112,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,fire,60.0,mage,1,0.0,1.0
21389,5.0,c1137,0.0,0.0,0.0,0.0,efk19,"['set_counter', 'set_immune']",0.0,0.0,0.0,4.0,6.0,6.0,ice,60.0,knight,1,0.0,0.0
21390,1.0,c2008,1324.0,97644.29,5789.0,214932.0,efk03,"['set_immune', 'set_shield']",0.0,1.0,1.0,1.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
21391,2.0,c2101,2343.0,63395.81,0.0,74436.0,ef507,"['set_speed', 'set_res']",0.0,0.0,0.0,2.0,6.0,6.0,dark,60.0,warrior,2,0.0,0.0
21392,3.0,c2109,30243.0,32696.76,6938.0,162657.0,efk02,"['set_counter', 'set_immune']",0.0,0.0,1.0,3.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
21393,4.0,c1148,5157.0,44402.59,0.0,75653.0,efa23,"['set_speed', 'set_res']",0.0,0.0,0.0,4.0,6.0,6.0,ice,60.0,assassin,2,0.0,0.0
21394,5.0,c2012,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,dark,60.0,warrior,2,0.0,1.0
21395,1.0,c1159,2947.0,18470.94,0.0,79704.0,efw35,"['set_speed', 'set_max_hp']",0.0,0.0,1.0,3.0,6.0,6.0,wind,60.0,warrior,1,1.0,0.0
21396,2.0,c2016,66239.0,72106.84,0.0,189907.0,efk02,"['set_cri_dmg', 'set_def']",0.0,1.0,1.0,4.0,6.0,6.0,dark,60.0,knight,1,0.0,0.0
21397,3.0,c2089,1976.0,2754.51,13679.0,146192.0,efw17,"['set_acc', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,warrior,1,0.0,0.0
21398,4.0,c2111,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,mage,1,0.0,1.0
21399,5.0,c6062,1683.0,44323.83,0.0,167064.0,efm03,['set_speed'],0.0,0.0,0.0,2.0,6.0,6.0,light,60.0,mage,1,0.0,0.0
21400,1.0,c2016,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,dark,60.0,knight,2,1.0,1.0
21401,2.0,c5082,91.0,49341.18,0.0,49432.0,efh14,"['set_speed', 'set_res']",0.0,0.0,0.0,2.0,6.0,6.0,wind,60.0,manauser,2,0.0,0.0
21402,3.0,c4004,2142.0,16980.15,23877.0,77979.0,efk01,"['set_speed', 'set_max_hp']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
21403,4.0,c2111,2090.0,0.0,0.0,37069.0,efm19,"['set_speed', 'set_res']",0.0,0.0,0.0,3.0,6.0,6.0,light,60.0,mage,2,0.0,0.0
21404,5.0,c1125,390.0,2253.32,0.0,88148.0,efa19,['set_speed'],0.0,1.0,0.0,4.0,6.0,6.0,ice,60.0,assassin,2,0.0,0.0
21405,1.0,c2089,0.0,7297.49,0.0,35672.0,efw17,"['set_acc', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,warrior,1,0.0,0.0
21406,2.0,c2008,0.0,17647.06,10952.0,40422.0,efk03,"['set_immune', 'set_shield']",0.0,1.0,0.0,2.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
21407,3.0,c1128,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,fire,60.0,warrior,1,0.0,1.0
21408,4.0,c2109,0.0,0.0,0.0,9458.0,efk02,"['set_immune', 'set_counter']",0.0,0.0,0.0,3.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
21409,5.0,c1134,23218.0,0.0,0.0,35041.0,efw32,"['set_penetrate', 'set_cri_dmg']",0.0,0.0,1.0,4.0,6.0,6.0,fire,60.0,warrior,1,0.0,0.0
21410,1.0,c1133,17451.0,41294.7,0.0,125173.0,efm03,"['set_acc', 'set_speed']",0.0,1.0,0.0,1.0,6.0,6.0,dark,60.0,mage,1,0.0,0.0
21411,2.0,c2050,25516.0,20680.96,3879.0,89252.0,ef505,"['set_vampire', 'set_cri']",0.0,0.0,1.0,2.0,6.0,6.0,dark,60.0,mage,1,0.0,0.0
21412,3.0,c2046,2784.0,27575.28,0.0,86567.0,efr13,"['set_acc', 'set_speed']",0.0,0.0,0.0,4.0,6.0,6.0,light,60.0,ranger,1,0.0,0.0
21413,4.0,c5082,507.0,23315.44,7324.0,51586.0,efh19,"['set_speed', 'set_max_hp']",0.0,0.0,0.0,3.0,6.0,6.0,wind,60.0,manauser,1,0.0,0.0
21414,5.0,c1134,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,fire,60.0,warrior,1,0.0,1.0
21415,1.0,c1159,1948.0,67017.43,0.0,79504.0,efw35,"['set_speed', 'set_max_hp']",0.0,0.0,0.0,1.0,6.0,6.0,wind,60.0,warrior,2,1.0,0.0
21416,2.0,c1117,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,knight,2,0.0,1.0
21417,3.0,c6037,0.0,53310.28,0.0,58579.0,efh12,"['set_immune', 'set_speed']",0.0,0.0,0.0,2.0,6.0,6.0,light,60.0,manauser,2,0.0,0.0
21418,4.0,c1112,2774.0,0.0,0.0,39661.0,efm08,"['set_speed', 'set_immune']",0.0,0.0,0.0,3.0,6.0,6.0,fire,60.0,mage,2,0.0,0.0
21419,5.0,c2024,31065.0,19433.55,106.0,138432.0,efr13,"['set_immune', 'set_cri_dmg']",0.0,1.0,1.0,4.0,6.0,6.0,dark,60.0,ranger,2,0.0,0.0
21420,1.0,c4144,0.0,27349.05,0.0,27349.0,efa03,"['set_vampire', 'set_penetrate']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,assassin,2,0.0,0.0
21421,2.0,c2070,0.0,100888.41,0.0,100888.0,efk03,"['set_speed', 'set_max_hp']",0.0,0.0,0.0,2.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
21422,3.0,c1148,0.0,35897.87,9868.0,100717.0,efa23,"['set_res', 'set_shield']",0.0,0.0,0.0,4.0,6.0,6.0,ice,60.0,assassin,2,0.0,0.0
21423,4.0,c2042,0.0,100754.04,0.0,114491.0,efk03,"['set_acc', 'set_speed']",0.0,1.0,0.0,3.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
21424,5.0,c1134,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,fire,60.0,warrior,2,0.0,1.0
21425,1.0,c2016,0.0,0.0,0.0,0.0,efk02,"['set_cri_dmg', 'set_def']",0.0,0.0,0.0,2.0,6.0,6.0,dark,60.0,knight,1,1.0,0.0
21426,2.0,c2089,0.0,0.0,0.0,84780.0,efw17,"['set_acc', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,warrior,1,0.0,0.0
21427,3.0,c2024,23102.0,0.0,0.0,71547.0,efr13,"['set_immune', 'set_cri_dmg']",0.0,0.0,1.0,3.0,6.0,6.0,dark,60.0,ranger,1,0.0,0.0
21428,4.0,c1034,57641.0,0.0,0.0,93975.0,efw30,"['set_speed', 'set_cri']",0.0,1.0,0.0,4.0,6.0,6.0,dark,60.0,warrior,1,0.0,0.0
21429,5.0,c5089,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,wind,60.0,assassin,1,0.0,1.0
21430,1.0,c2101,15564.0,33284.18,5924.0,119811.0,ef501,"['set_speed', 'set_penetrate']",0.0,0.0,0.0,1.0,6.0,6.0,dark,60.0,warrior,1,0.0,0.0
21431,2.0,c2109,29292.0,25758.2,3883.0,147819.0,efk02,"['set_counter', 'set_immune']",0.0,1.0,1.0,2.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
21432,3.0,c2047,25095.0,49992.05,5276.0,93371.0,efw01,"['set_penetrate', 'set_cri_dmg']",0.0,0.0,0.0,3.0,6.0,6.0,dark,60.0,warrior,1,0.0,0.0
21433,4.0,c6062,1095.0,21631.44,0.0,81261.0,efm11,"['set_speed', 'set_immune']",0.0,0.0,0.0,4.0,6.0,6.0,light,60.0,mage,1,0.0,0.0
21434,5.0,c2053,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,manauser,1,0.0,1.0
21435,1.0,c1159,3053.0,85849.66,0.0,109789.0,efw35,"['set_speed', 'set_max_hp']",0.0,0.0,0.0,4.0,6.0,6.0,wind,60.0,warrior,2,1.0,0.0
21436,2.0,c2008,4702.0,68681.09,12090.0,189908.0,efk03,"['set_immune', 'set_shield']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
21437,3.0,c2016,29556.0,90603.36,0.0,130602.0,efk02,"['set_cri_dmg', 'set_def']",0.0,0.0,0.0,3.0,6.0,6.0,dark,60.0,knight,2,0.0,0.0
21438,4.0,c1125,3667.0,47919.49,1993.0,293779.0,efa19,"['set_speed', 'set_acc']",0.0,1.0,0.0,2.0,6.0,6.0,ice,60.0,assassin,2,0.0,0.0
21439,5.0,c4144,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,assassin,2,0.0,1.0
21440,1.0,c6037,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,manauser,2,0.0,1.0
21441,2.0,c1128,23902.0,72671.04,6626.0,191691.0,efw06,"['set_speed', 'set_immune']",0.0,1.0,1.0,3.0,6.0,6.0,fire,60.0,warrior,2,0.0,0.0
21442,3.0,c6062,2633.0,65940.01,0.0,68573.0,efm03,"['set_speed', 'set_acc']",0.0,0.0,0.0,2.0,6.0,6.0,light,60.0,mage,2,0.0,0.0
